sample_name	catalogid	collection_timestamp	description	dna_extracted	elevation	emp_status	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_matter	env_package	geo_loc_name	host_body_habitat	host_body_product	host_body_site	host_common_name	host_sample_id	host_scientific_name	host_sex	host_subject_id	host_taxid	latitude	location_sampling	longitude	physical_specimen	physical_specimen_location	physical_specimen_remaining	prefix	public	qiita_study_id	sample_type	sampletype	scientific_name	sex	taxon_id	title
11815.JCK.10301.FecalFTA	FMNH232427	2016-08-08	FecalFTA	TRUE	1935	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Uganda:Acholi	UBERON:feces	UBERON:feces	UBERON:feces	Angolan fruit bat	JCK.10301.FecalFTA	Myonycteris angolensis	Female	FMNH232427	58071	3.81039	Acholi Region; Lamwo District; Agoro-Agu Forest Reserve; Kitgum; Uganda	32.92264	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10301.SkinEtOH	FMNH232427	2016-08-08	SkinEtOH	TRUE	1935	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Uganda:Acholi	UBERON:skin	UBERON:sebum	UBERON:skin	Angolan fruit bat	JCK.10301.SkinEtOH	Myonycteris angolensis	Female	FMNH232427	58071	3.81039	Acholi Region; Lamwo District; Agoro-Agu Forest Reserve; Kitgum; Uganda	32.92264	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10301.TongueEtOH	FMNH232427	2016-08-08	TongueEtOH	TRUE	1935	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Uganda:Acholi	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Angolan fruit bat	JCK.10301.TongueEtOH	Myonycteris angolensis	Female	FMNH232427	58071	3.81039	Acholi Region; Lamwo District; Agoro-Agu Forest Reserve; Kitgum; Uganda	32.92264	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10302.FecalFTA.1	FMNH232428	2016-08-08	FecalFTA	TRUE	1935	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Uganda:Acholi	UBERON:feces	UBERON:feces	UBERON:feces	Angolan fruit bat	JCK.10302.FecalFTA.1	Myonycteris angolensis	Female	FMNH232428	58071	3.81039	Acholi Region; Lamwo District; Agoro-Agu Forest Reserve; Kitgum; Uganda	32.92264	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10302.SkinEtOH	FMNH232428	2016-08-08	SkinEtOH	TRUE	1935	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Uganda:Acholi	UBERON:skin	UBERON:sebum	UBERON:skin	Angolan fruit bat	JCK.10302.SkinEtOH	Myonycteris angolensis	Female	FMNH232428	58071	3.81039	Acholi Region; Lamwo District; Agoro-Agu Forest Reserve; Kitgum; Uganda	32.92264	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10302.TongueEtOH.1	FMNH232428	2016-08-08	TongueEtOH	TRUE	1935	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Uganda:Acholi	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Angolan fruit bat	JCK.10302.TongueEtOH.1	Myonycteris angolensis	Female	FMNH232428	58071	3.81039	Acholi Region; Lamwo District; Agoro-Agu Forest Reserve; Kitgum; Uganda	32.92264	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10302.TongueEtOH.2	FMNH232428	2016-08-08	TongueEtOH	TRUE	1935	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Uganda:Acholi	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Angolan fruit bat	JCK.10302.TongueEtOH.2	Myonycteris angolensis	Female	FMNH232428	58071	3.81039	Acholi Region; Lamwo District; Agoro-Agu Forest Reserve; Kitgum; Uganda	32.92264	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10303.FecalFTA	FMNH232479	2016-08-08	FecalFTA	TRUE	1935	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Uganda:Acholi	UBERON:feces	UBERON:feces	UBERON:feces	long-haired rousette	JCK.10303.FecalFTA	Stenonycteris lanosus	Male	FMNH232479	77222	3.81039	Acholi Region; Lamwo District; Agoro-Agu Forest Reserve; Kitgum; Uganda	32.92264	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10303.SkinEtOH	FMNH232479	2016-08-08	SkinEtOH	TRUE	1935	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Uganda:Acholi	UBERON:skin	UBERON:sebum	UBERON:skin	long-haired rousette	JCK.10303.SkinEtOH	Stenonycteris lanosus	Male	FMNH232479	77222	3.81039	Acholi Region; Lamwo District; Agoro-Agu Forest Reserve; Kitgum; Uganda	32.92264	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10303.TongueEtOH	FMNH232479	2016-08-08	TongueEtOH	TRUE	1935	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Uganda:Acholi	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	long-haired rousette	JCK.10303.TongueEtOH	Stenonycteris lanosus	Male	FMNH232479	77222	3.81039	Acholi Region; Lamwo District; Agoro-Agu Forest Reserve; Kitgum; Uganda	32.92264	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10304.FecalFTA	FMNH232480	2016-08-08	FecalFTA	TRUE	1935	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Uganda:Acholi	UBERON:feces	UBERON:feces	UBERON:feces	long-haired rousette	JCK.10304.FecalFTA	Stenonycteris lanosus	Female	FMNH232480	77222	3.81039	Acholi Region; Lamwo District; Agoro-Agu Forest Reserve; Kitgum; Uganda	32.92264	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10304.SkinEtOH	FMNH232480	2016-08-08	SkinEtOH	TRUE	1935	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Uganda:Acholi	UBERON:skin	UBERON:sebum	UBERON:skin	long-haired rousette	JCK.10304.SkinEtOH	Stenonycteris lanosus	Female	FMNH232480	77222	3.81039	Acholi Region; Lamwo District; Agoro-Agu Forest Reserve; Kitgum; Uganda	32.92264	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10304.TongueEtOH.1	FMNH232480	2016-08-08	TongueEtOH	TRUE	1935	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Uganda:Acholi	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	long-haired rousette	JCK.10304.TongueEtOH.1	Stenonycteris lanosus	Female	FMNH232480	77222	3.81039	Acholi Region; Lamwo District; Agoro-Agu Forest Reserve; Kitgum; Uganda	32.92264	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10304.TongueEtOH.2	FMNH232480	2016-08-08	TongueEtOH	TRUE	1935	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Uganda:Acholi	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	long-haired rousette	JCK.10304.TongueEtOH.2	Stenonycteris lanosus	Female	FMNH232480	77222	3.81039	Acholi Region; Lamwo District; Agoro-Agu Forest Reserve; Kitgum; Uganda	32.92264	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10305.FecalFTA	FMNH232481	2016-08-08	FecalFTA	TRUE	1935	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Uganda:Acholi	UBERON:feces	UBERON:feces	UBERON:feces	long-haired rousette	JCK.10305.FecalFTA	Stenonycteris lanosus	Female	FMNH232481	77222	3.81039	Acholi Region; Lamwo District; Agoro-Agu Forest Reserve; Kitgum; Uganda	32.92264	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10305.SkinEtOH	FMNH232481	2016-08-08	SkinEtOH	TRUE	1935	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Uganda:Acholi	UBERON:skin	UBERON:sebum	UBERON:skin	long-haired rousette	JCK.10305.SkinEtOH	Stenonycteris lanosus	Female	FMNH232481	77222	3.81039	Acholi Region; Lamwo District; Agoro-Agu Forest Reserve; Kitgum; Uganda	32.92264	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10305.TongueEtOH	FMNH232481	2016-08-08	TongueEtOH	TRUE	1935	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Uganda:Acholi	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	long-haired rousette	JCK.10305.TongueEtOH	Stenonycteris lanosus	Female	FMNH232481	77222	3.81039	Acholi Region; Lamwo District; Agoro-Agu Forest Reserve; Kitgum; Uganda	32.92264	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10328.FecalFTA	FMNH232430	2016-08-08	FecalFTA	TRUE	1935	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Uganda:Acholi	UBERON:feces	UBERON:feces	UBERON:feces	Bate's slit-faced bat	JCK.10328.FecalFTA	Nycteris arge	Male	FMNH232430	249028	3.81039	Acholi Region; Lamwo District; Agoro-Agu Forest Reserve; Kitgum; Uganda	32.92264	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10328.TongueEtOH.1	FMNH232430	2016-08-08	TongueEtOH	TRUE	1935	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Uganda:Acholi	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Bate's slit-faced bat	JCK.10328.TongueEtOH.1	Nycteris arge	Male	FMNH232430	249028	3.81039	Acholi Region; Lamwo District; Agoro-Agu Forest Reserve; Kitgum; Uganda	32.92264	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10328.TongueEtOH.2	FMNH232430	2016-08-08	TongueEtOH	TRUE	1935	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Uganda:Acholi	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Bate's slit-faced bat	JCK.10328.TongueEtOH.2	Nycteris arge	Male	FMNH232430	249028	3.81039	Acholi Region; Lamwo District; Agoro-Agu Forest Reserve; Kitgum; Uganda	32.92264	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10329.FecalFTA.1	FMNH232394	2016-08-08	FecalFTA	TRUE	1935	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Uganda:Acholi	UBERON:feces	UBERON:feces	UBERON:feces	Wahlberg's epauletted fruit bat	JCK.10329.FecalFTA.1	Epomophorus wahlbergi	Female	FMNH232394	58067	3.81039	Acholi Region; Lamwo District; Agoro-Agu Forest Reserve; Kitgum; Uganda	32.92264	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10329.FecalFTA.2	FMNH232394	2016-08-08	FecalFTA	TRUE	1935	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Uganda:Acholi	UBERON:feces	UBERON:feces	UBERON:feces	Wahlberg's epauletted fruit bat	JCK.10329.FecalFTA.2	Epomophorus wahlbergi	Female	FMNH232394	58067	3.81039	Acholi Region; Lamwo District; Agoro-Agu Forest Reserve; Kitgum; Uganda	32.92264	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10329.SkinEtOH	FMNH232394	2016-08-08	SkinEtOH	TRUE	1935	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Uganda:Acholi	UBERON:skin	UBERON:sebum	UBERON:skin	Wahlberg's epauletted fruit bat	JCK.10329.SkinEtOH	Epomophorus wahlbergi	Female	FMNH232394	58067	3.81039	Acholi Region; Lamwo District; Agoro-Agu Forest Reserve; Kitgum; Uganda	32.92264	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10329.TongueEtOH.1	FMNH232394	2016-08-08	TongueEtOH	TRUE	1935	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Uganda:Acholi	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Wahlberg's epauletted fruit bat	JCK.10329.TongueEtOH.1	Epomophorus wahlbergi	Female	FMNH232394	58067	3.81039	Acholi Region; Lamwo District; Agoro-Agu Forest Reserve; Kitgum; Uganda	32.92264	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10329.TongueEtOH.2	FMNH232394	2016-08-08	TongueEtOH	TRUE	1935	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Uganda:Acholi	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Wahlberg's epauletted fruit bat	JCK.10329.TongueEtOH.2	Epomophorus wahlbergi	Female	FMNH232394	58067	3.81039	Acholi Region; Lamwo District; Agoro-Agu Forest Reserve; Kitgum; Uganda	32.92264	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10330.FecalFTA	FMNH232466	2016-08-08	FecalFTA	TRUE	1935	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Uganda:Acholi	UBERON:feces	UBERON:feces	UBERON:feces	Geoffroy's horseshoe bat	JCK.10330.FecalFTA	Rhinolophus clivosus	Female	FMNH232466	59478	3.81039	Acholi Region; Lamwo District; Agoro-Agu Forest Reserve; Kitgum; Uganda	32.92264	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10330.SkinEtOH	FMNH232466	2016-08-08	SkinEtOH	TRUE	1935	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Uganda:Acholi	UBERON:skin	UBERON:sebum	UBERON:skin	Geoffroy's horseshoe bat	JCK.10330.SkinEtOH	Rhinolophus clivosus	Female	FMNH232466	59478	3.81039	Acholi Region; Lamwo District; Agoro-Agu Forest Reserve; Kitgum; Uganda	32.92264	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10330.TongueEtOH.1	FMNH232466	2016-08-08	TongueEtOH	TRUE	1935	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Uganda:Acholi	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Geoffroy's horseshoe bat	JCK.10330.TongueEtOH.1	Rhinolophus clivosus	Female	FMNH232466	59478	3.81039	Acholi Region; Lamwo District; Agoro-Agu Forest Reserve; Kitgum; Uganda	32.92264	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10330.TongueEtOH.2	FMNH232466	2016-08-08	TongueEtOH	TRUE	1935	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Uganda:Acholi	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Geoffroy's horseshoe bat	JCK.10330.TongueEtOH.2	Rhinolophus clivosus	Female	FMNH232466	59478	3.81039	Acholi Region; Lamwo District; Agoro-Agu Forest Reserve; Kitgum; Uganda	32.92264	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10331.FecalFTA	FMNH232467	2016-08-08	FecalFTA	TRUE	1935	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Uganda:Acholi	UBERON:feces	UBERON:feces	UBERON:feces	Geoffroy's horseshoe bat	JCK.10331.FecalFTA	Rhinolophus clivosus	Female	FMNH232467	59478	3.81039	Acholi Region; Lamwo District; Agoro-Agu Forest Reserve; Kitgum; Uganda	32.92264	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10331.SkinEtOH	FMNH232467	2016-08-08	SkinEtOH	TRUE	1935	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Uganda:Acholi	UBERON:skin	UBERON:sebum	UBERON:skin	Geoffroy's horseshoe bat	JCK.10331.SkinEtOH	Rhinolophus clivosus	Female	FMNH232467	59478	3.81039	Acholi Region; Lamwo District; Agoro-Agu Forest Reserve; Kitgum; Uganda	32.92264	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10331.TongueEtOH	FMNH232467	2016-08-08	TongueEtOH	TRUE	1935	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Uganda:Acholi	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Geoffroy's horseshoe bat	JCK.10331.TongueEtOH	Rhinolophus clivosus	Female	FMNH232467	59478	3.81039	Acholi Region; Lamwo District; Agoro-Agu Forest Reserve; Kitgum; Uganda	32.92264	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10332.FecalFTA.1	FMNH232482	2016-08-09	FecalFTA	TRUE	1935	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Uganda:Acholi	UBERON:feces	UBERON:feces	UBERON:feces	long-haired rousette	JCK.10332.FecalFTA.1	Stenonycteris lanosus	Male	FMNH232482	77222	3.81039	Acholi Region; Lamwo District; Agoro-Agu Forest Reserve; Kitgum; Uganda	32.92264	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.JCK.10332.FecalFTA.2	FMNH232482	2016-08-09	FecalFTA	TRUE	1935	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Uganda:Acholi	UBERON:feces	UBERON:feces	UBERON:feces	long-haired rousette	JCK.10332.FecalFTA.2	Stenonycteris lanosus	Male	FMNH232482	77222	3.81039	Acholi Region; Lamwo District; Agoro-Agu Forest Reserve; Kitgum; Uganda	32.92264	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
